Date,Open,High,Low,Close,Adj Close,Volume
2017-05-26,960,969.549988,952.5,965.049988,963.434692,1633378
2017-05-29,965.450012,970.599976,957,968.549988,966.928833,1110399
2017-05-30,966.950012,967.25,955.549988,961.950012,960.339905,632580
2017-05-31,962.950012,971.299988,962.5,966.049988,964.432983,1351133
2017-06-01,963.349976,968,958.900024,962.650024,961.038757,757345
2017-06-02,965.5,972.5,963.5,965.25,963.634338,449924
2017-06-05,965.900024,969,959.450012,967,965.381409,834584
2017-06-06,970,970,960.099976,966.400024,964.782471,1700072
2017-06-07,970,970,964,968.650024,967.028748,663956
2017-06-08,969.950012,983.299988,965.900024,978.849976,977.211548,1509894
2017-06-09,978.75,987,975.549988,985.099976,983.451111,1383421
2017-06-12,985.849976,990,972.099976,976.700012,975.065186,1192741
2017-06-13,973.200012,980,971.25,974.200012,972.569397,900426
2017-06-14,970,972.150024,963,968.049988,966.429749,955259
2017-06-15,962.5,969.75,960.200012,962.599976,960.988831,1158086
2017-06-16,966.950012,990.099976,962.349976,982.650024,981.00531,4197485
2017-06-19,986.25,991.799988,985,987.549988,985.897095,917933
2017-06-20,990,990,980.400024,983.049988,981.404541,657768
2017-06-21,982.950012,995,979.150024,991.950012,990.289734,1094255
2017-06-22,990,1004.25,990,997.900024,996.229736,1745066
2017-06-23,999,1004.650024,982.75,985.200012,983.550964,1455696
2017-06-27,985,992.900024,966.450012,974.75,973.11853,1577817
2017-06-28,983.75,983.75,967.849976,972.200012,970.572754,1333766
2017-06-29,973.700012,976.950012,945,948.349976,946.762634,2798286
2017-06-30,946,961.400024,936,955.75,954.150269,1921598
2017-07-03,953.099976,955.450012,940.200012,948.849976,947.26178,1337634
2017-07-04,952.5,961.400024,943.25,958.799988,957.19519,1438005
2017-07-05,960.700012,963.299988,954.099976,959.849976,958.243408,1239270
2017-07-06,961.799988,962.849976,954.049988,958.099976,956.496338,804102
2017-07-07,957,967.5,954.099976,964.700012,963.085327,1223510
2017-07-10,961,972.799988,960,968,966.379761,354077
2017-07-11,969.900024,970.950012,955.25,958.75,957.145264,1334899
2017-07-12,960,963,951.25,956.650024,955.646851,1664448
2017-07-13,960,967.799988,956.799988,962.099976,961.091064,2787244
2017-07-14,968.950012,983.450012,963.75,977.200012,976.175293,3771140
2017-07-17,983,990,976.400024,979.700012,978.672607,2553254
2017-07-18,981.799988,987,971.349976,977.099976,976.075317,1096403
2017-07-19,982.5,998,976.049988,994.200012,993.157471,4990375
2017-07-20,1001.950012,1016.400024,975.5,980,978.972351,10689537
2017-07-21,984.900024,1002.5,970.400024,999.450012,998.401917,2104019
2017-07-24,1004.599976,1008.400024,987.549988,992.950012,991.908813,2226380
2017-07-25,1000,1000,983.099976,987.950012,986.914001,1300655
