Date,Reliance,Kotak Bank,HDFC Bank,Baj Finance,TITAN,L & T,TATA Motors,Britannia,Asian Paint
2019/05/03,1395.62085,1417.800049,1183.974976,3111.850098,1145.050049,1363.599976,209.449997,2696.149902,1438.550049
2019/05/06,1371.895752,1410.400024,1164.224976,3034.300049,1082.849976,1352.699951,199.800003,2666,1412.800049
2019/05/07,1330.884521,1408.150024,1161.175049,3017.050049,1086.5,1366.599976,190.949997,2650.550049,1387.800049
2019/05/08,1287.248169,1402.199951,1153.625,2921.300049,1088.699951,1360.349976,185.100006,2649.5,1385.699951
2019/05/09,1244.651978,1385.5,1145.449951,2971.350098,1104.449951,1356.449951,186.350006,2672.399902,1354.199951
2019/05/10,1239.401733,1398.150024,1148.25,2922.850098,1132.099976,1355.5,185.899994,2688.550049,1341.050049
2019/05/13,1220.481079,1389.349976,1143.599976,2931.850098,1144.699951,1317.650024,180.75,2676.550049,1332.5
2019/05/14,1248.61438,1382.949951,1143.949951,2881.850098,1154.75,1341.800049,184.5,2697.600098,1320.25
2019/05/15,1245.097778,1395.800049,1143.349976,3002.75,1163,1325.800049,169.449997,2687.75,1305.949951
2019/05/16,1253.468384,1413.150024,1155.324951,3110.050049,1186.449951,1337.150024,175.399994,2716.199951,1304.400024
2019/05/17,1255.499146,1460,1181.050049,3301.100098,1190.5,1361.900024,176.850006,2779.25,1320
2019/05/20,1313.449829,1502.550049,1216.175049,3407.550049,1231.650024,1451.449951,190.149994,2801.199951,1373.949951
2019/05/21,1327.219238,1487.900024,1201.849976,3433.300049,1244.400024,1449.099976,176.800003,2848.699951,1357.75
2019/05/22,1327.813599,1495.25,1202.875,3448.899902,1241.099976,1461.099976,179.100006,2852.649902,1368.449951
2019/05/23,1321.374634,1499.75,1166.050049,3377.75,1220.25,1476.099976,175.149994,2838.699951,1367.75
2019/05/24,1324.296997,1511.699951,1186.675049,3467.899902,1219.900024,1544.150024,182.300003,2851.050049,1384.5
2019/05/27,1298.343018,1529.400024,1204.175049,3449,1240.949951,1596,181.350006,2896.550049,1366.849976
2019/05/28,1311.319946,1511,1208.099976,3409.800049,1231.550049,1574.5,180.25,2887,1364.349976
2019/05/29,1300.720459,1513.900024,1208.449951,3409.25,1234.650024,1552.449951,176.350006,2917,1358.25
2019/05/30,1317.263672,1535.349976,1219.775024,3481.649902,1240.599976,1558.599976,175.149994,2887.149902,1374.599976
2019/05/31,1317.659912,1522.150024,1212.675049,3467.100098,1235.75,1557.550049,172.600006,2921.949951,1407.300049
2019/06/03,1347.427734,1531.25,1228.550049,3511.050049,1266.25,1559.400024,174.5,2970.199951,1459.25
2019/06/04,1338.958008,1531.349976,1226.150024,3531.149902,1248,1569.800049,173.25,2963.100098,1421.5
2019/06/06,1314.88623,1514.25,1211.675049,3452.949951,1269.449951,1515.900024,169.699997,2901.350098,1428.550049
2019/06/07,1302.553101,1511.800049,1223.824951,3509.449951,1268.949951,1513.849976,169.5,2899.300049,1418.349976
2019/06/10,1306.763184,1502.599976,1220.099976,3519.600098,1277,1532.099976,166.199997,2994.300049,1422.599976
2019/06/11,1316.669312,1507.699951,1224.199951,3551.850098,1284.949951,1524.300049,170.75,2980.300049,1425.5
2019/06/12,1319.641113,1483.5,1213.525024,3505.850098,1288.849976,1509.25,169.050003,2996.899902,1425.449951
2019/06/13,1314.787109,1504,1222.349976,3544.5,1295.449951,1517.550049,167.399994,2984.550049,1429.449951
2019/06/14,1305.178223,1473.849976,1217.550049,3518.399902,1281.900024,1526.300049,164.199997,2964.100098,1412.75
2019/06/17,1270.259155,1460.349976,1211,3466.5,1256.050049,1498.75,158.75,2899.199951,1401.949951
2019/06/18,1268.971436,1461.849976,1208.625,3509.300049,1257.5,1505.300049,158.300003,2867.25,1380.050049
2019/06/19,1265.355713,1497.800049,1214.175049,3525.5,1275.099976,1505.150024,154.649994,2875.699951,1381.150024
2019/06/20,1284.573486,1518.349976,1213.175049,3582.550049,1306.599976,1557.099976,159.25,2834.050049,1392.050049
2019/06/21,1267.485474,1489.800049,1207.099976,3565.850098,1292.349976,1539.75,158.899994,2826.699951,1383
2019/06/24,1250.546021,1470.599976,1208.974976,3545.350098,1300.050049,1541,159.300003,2780.5,1376.150024
2019/06/25,1283.682007,1483.900024,1214.349976,3579.850098,1318.150024,1535,160.449997,2807.699951,1363.099976
2019/06/26,1281.997925,1490.599976,1233.949951,3627.949951,1309.050049,1551.199951,161.100006,2732.899902,1359.949951
2019/06/27,1262.185791,1481.599976,1231.150024,3642.199951,1329.199951,1550.900024,165.850006,2725.899902,1361.400024
2019/06/28,1241.333374,1477.099976,1221.875,3681.100098,1334.699951,1553.199951,162.550003,2743.699951,1358.150024
2019/07/01,1256.935547,1481.199951,1242.775024,3699,1323.199951,1556.650024,168,2737.550049,1353.849976
2019/07/02,1266.494873,1471.5,1247.5,3711.100098,1324,1563.849976,163.75,2769.25,1345.75
2019/07/03,1270.506836,1475,1244.824951,3715.399902,1328.449951,1578.050049,162.300003,2794.699951,1352
2019/07/04,1271.943237,1497.800049,1241.900024,3732.5,1290.349976,1571.699951,165.199997,2841.350098,1359.699951
2019/07/05,1251.487183,1517.199951,1236.199951,3719.149902,1278.099976,1558.349976,160.199997,2824.850098,1358.699951
2019/07/08,1240.293213,1475.300049,1204.800049,3413.300049,1252.449951,1490.349976,154.550003,2781.149902,1340.25
2019/07/09,1268.079834,1462.849976,1189.574951,3603.100098,1098.949951,1526.599976,155.800003,2762.649902,1321
2019/07/10,1266.841553,1475.849976,1194.375,3429.050049,1101.199951,1499.550049,151.649994,2769.550049,1322.949951
2019/07/11,1269.516235,1484.949951,1203.574951,3451.050049,1097,1495.199951,156.800003,2765.149902,1332.449951
2019/07/12,1268.476074,1483.650024,1196.949951,3377.5,1101.199951,1466.849976,159.300003,2780.600098,1361.949951
2019/07/15,1264.117432,1508.099976,1197.375,3412.100098,1089.400024,1440.599976,160.949997,2773.600098,1353.150024
2019/07/16,1280.858765,1501.449951,1195.599976,3448.699951,1114.75,1461.199951,170,2747.149902,1372.300049
2019/07/17,1269.813477,1534.599976,1198.724976,3463.300049,1109.900024,1455.449951,167.899994,2797.800049,1395.900024
2019/07/18,1250.001221,1538.25,1205.949951,3467.649902,1080,1435.199951,160.75,2820.850098,1384.949951
2019/07/19,1237.271851,1498.900024,1187.824951,3323.100098,1091.050049,1411.550049,154.850006,2749.149902,1369.099976
2019/07/22,1268.476074,1454.300049,1148.625,3246.600098,1085.550049,1403.699951,156.75,2734.5,1404.199951
2019/07/23,1261.591431,1494,1131.75,3276.899902,1099.150024,1409.5,156.199997,2730.199951,1429.349976
2019/07/24,1247.2771,1497.199951,1140.449951,3173.550049,1087.400024,1387.349976,151.25,2641.449951,1483.400024
2019/07/25,1219.936279,1485.050049,1143.025024,3046.5,1090.449951,1372.400024,144.300003,2671.550049,1495.849976
2019/07/26,1202.402466,1511.849976,1138.650024,3264.600098,1106.400024,1392.150024,147.149994,2668.449951,1526.449951
2019/07/29,1199.579224,1502.5,1122.150024,3252.649902,1078.900024,1371.5,137.550003,2672.300049,1513.25
2019/07/30,1169.811401,1498.699951,1126.125,3249.949951,1079.199951,1376.349976,133.449997,2617.050049,1508.75
2019/07/31,1155.29895,1519.550049,1125.824951,3252.050049,1056.349976,1387.300049,135.600006,2605,1521.099976
2019/08/01,1169.16748,1495.800049,1110.900024,3222.100098,1057.300049,1358.050049,129.550003,2600.899902,1504.699951
2019/08/02,1173.229004,1507.599976,1107.175049,3237.899902,1064.699951,1370.25,130.699997,2594.399902,1545.199951
2019/08/05,1132.613892,1460.099976,1089.625,3160.050049,1036.800049,1345.800049,123.75,2578.350098,1525.400024
2019/08/06,1117.705322,1485.300049,1094.550049,3272.25,1046.699951,1377.5,122.5,2550.550049,1565.849976
2019/08/07,1098.982788,1476.300049,1092,3265.800049,1028.449951,1360.050049,117.400002,2540.550049,1559.199951
2019/08/08,1141.529419,1502.75,1116.574951,3334.699951,1041.099976,1360.650024,124.050003,2577.600098,1565.900024
2019/08/09,1151.187866,1532.099976,1141,3419.699951,1067,1364.599976,122.050003,2588.149902,1575.5
2019/08/13,1262.780151,1511.400024,1110.175049,3221.850098,1063.849976,1313.25,121.949997,2511.899902,1573.349976
2019/08/14,1276.15332,1491.800049,1114.724976,3289.949951,1084,1333.699951,120.900002,2478.899902,1569.699951
2019/08/16,1265.999634,1498.949951,1113.849976,3337.199951,1075.800049,1335.25,121.349998,2499.449951,1597.449951
2019/08/19,1280.462524,1496.349976,1103.425049,3328.050049,1088.949951,1352.199951,120.800003,2478.399902,1586.449951
2019/08/20,1263.968872,1505.099976,1110.300049,3294.100098,1092.349976,1342.5,123.849998,2393.5,1595.150024
2019/08/21,1259.015747,1505.75,1112.925049,3261.449951,1065.300049,1310.650024,112.400002,2384.5,1589.150024
2019/08/22,1235.042969,1478.25,1087.050049,3114.100098,1061.75,1294.25,107.699997,2440.75,1570.199951
2019/08/23,1263.869751,1470.199951,1081.349976,3174.350098,1073.5,1286.5,111.050003,2466.649902,1580.400024
2019/08/26,1254.904785,1512.800049,1128.074951,3324.25,1102.449951,1333.650024,110.550003,2533.850098,1597.550049
2019/08/27,1262.87915,1501.550049,1129.974976,3357.75,1123.699951,1356.949951,120.349998,2685.899902,1599.449951
2019/08/28,1251.437622,1483.650024,1123.75,3326.350098,1110.949951,1344.650024,116.349998,2703.100098,1603.150024
2019/08/29,1230.089966,1450.849976,1113.474976,3299.300049,1101.800049,1342.449951,114.300003,2676.850098,1615.25
2019/08/30,1236.826172,1431.449951,1113.974976,3332.5,1105.099976,1328.25,116.699997,2701.649902,1616.199951
2019/09/03,1195.071899,1414.300049,1105.474976,3258.5,1059.650024,1294.400024,112.650002,2707.850098,1576.75
2019/09/04,1189.871216,1426.449951,1123.875,3250.25,1037.199951,1308.050049,109.5,2635.449951,1535.150024
2019/09/05,1187.345215,1410.150024,1117.574951,3292.699951,1048.650024,1320.300049,118.050003,2678.649902,1519.75
2019/09/06,1211.020752,1441.550049,1122.949951,3373,1068.699951,1328.650024,121.25,2668,1532.400024
2019/09/09,1210.723511,1471.300049,1124.800049,3437.350098,1088.349976,1357,121.900002,2682.699951,1540.599976
2019/09/11,1222.80896,1475.199951,1125.650024,3416.399902,1101.050049,1363.650024,134.350006,2666.399902,1561.449951
2019/09/12,1198.984863,1457.550049,1135.425049,3382.350098,1086.099976,1362.400024,127.949997,2677,1540.300049
2019/09/13,1214.091675,1484.25,1128.724976,3427.350098,1123.400024,1363.449951,129.550003,2674.600098,1548.199951
2019/09/16,1199.381104,1474.949951,1122.074951,3418.850098,1148.550049,1343.599976,128.600006,2715.050049,1521.300049
2019/09/17,1186.205933,1448.300049,1105.675049,3368.399902,1158.25,1313.699951,122,2692.449951,1530.900024
2019/09/18,1194.37854,1464.75,1093.875,3413.850098,1160.699951,1318,121.75,2613.850098,1547.75
2019/09/19,1167.97876,1452.599976,1101.050049,3362.050049,1153.199951,1300.699951,124.199997,2621.800049,1553.900024
2019/09/20,1242.571655,1538.849976,1199.599976,3702.199951,1263.550049,1411.5,133.25,2867,1671
2019/09/23,1227.563965,1640.599976,1257.25,4023.75,1311.800049,1528.5,127.900002,3053.649902,1802.75
2019/09/24,1266.692993,1618.099976,1253.800049,3961.75,1292.650024,1481.300049,130.899994,3080.199951,1765.900024
2019/09/25,1267.535034,1601.599976,1239.699951,3930.899902,1268.900024,1450.099976,123.050003,3036,1751.800049
2019/09/26,1284.623047,1626.849976,1242.5,4000.800049,1288.300049,1489.849976,124.5,3092.800049,1770.949951
2019/09/27,1296.758057,1643.5,1244.199951,4057.399902,1284.050049,1472.650024,119.900002,3015.100098,1776.300049
2019/09/30,1319.740234,1644.449951,1227.449951,4046.050049,1273.050049,1474.25,117.449997,2944.149902,1762.150024
2019/10/01,1292.646973,1648.199951,1248.800049,3992.399902,1280.599976,1464.050049,115.300003,2919.550049,1766.099976
2019/10/03,1298.739258,1615.75,1223.550049,3959.800049,1295.5,1458.050049,122.400002,2902.949951,1748.949951
2019/10/04,1295.816895,1563.150024,1189.699951,3903.949951,1250.900024,1424.900024,119.650002,2845.149902,1724.400024
2019/10/07,1297.798218,1555.650024,1186.900024,3900.899902,1259,1397.849976,117.5,2953.350098,1725.150024
2019/10/09,1312.310547,1612.349976,1228.150024,4023.899902,1230.300049,1426.25,120.900002,3058.5,1773.449951
2019/10/10,1349.953735,1584.800049,1200.550049,3948.899902,1234.699951,1425.099976,116.800003,3037.75,1778.599976
2019/10/11,1339.899048,1587.75,1198.800049,3973.199951,1243.599976,1427.699951,121.300003,3081.949951,1790.25
2019/10/14,1345.248413,1585.5,1204.400024,3883.300049,1248.949951,1423.949951,127.849998,3109.649902,1798.699951
2019/10/15,1351.340698,1615.599976,1223.050049,3879.449951,1272.099976,1432.25,126.949997,3181.100098,1803.099976
2019/10/16,1359.463623,1605.550049,1221.099976,4016.399902,1274.550049,1424.199951,125.849998,3176.75,1765.699951
2019/10/17,1383.386841,1604.550049,1220,4106.799805,1277.050049,1424.349976,139.5,3247.850098,1812.300049
2019/10/18,1403.050537,1615.25,1229,4137.649902,1300.599976,1447.800049,136.850006,3252.350098,1816.75
2019/10/22,1400.871094,1628.849976,1239.300049,4034.149902,1329.449951,1442.550049,131.75,3248.050049,1780.199951
2019/10/23,1379.325317,1613.650024,1241.599976,4038.350098,1348.650024,1431.800049,132.649994,3294.699951,1767.400024
2019/10/24,1422.961792,1613.199951,1236.099976,4026.149902,1374.550049,1432.25,133.5,3283.800049,1790.5
2019/10/25,1417.760986,1588.599976,1229,3987.25,1335,1425,126.849998,3267.100098,1796.300049
2019/10/27,null,null,null,null,null,null,null,null,null
2019/10/29,1453.274414,1575.550049,1242.5,4047.25,1332.599976,1461.099976,172.449997,3352.5,1814.25
2019/10/30,1465.211304,1578.900024,1248.349976,3992,1316.150024,1474.25,171.899994,3290.100098,1821.300049
2019/10/31,1450.599731,1574.5,1230.349976,4027.550049,1331.199951,1473.050049,177.699997,3266.600098,1809.599976
2019/11/01,1443.219727,1579.900024,1240.050049,4069.850098,1301.900024,1449.400024,175.050003,3268.550049,1766.349976
2019/11/04,1443.962646,1571.050049,1236.849976,4113,1298.800049,1452.199951,172.199997,3239.850098,1785.900024
2019/11/05,1433.709839,1553.900024,1239.5,4227.799805,1283.800049,1439.800049,172,3231.75,1793.849976
2019/11/06,1421.42627,1571.050049,1256.650024,4188.149902,1156.099976,1453.050049,174.5,3227.850098,1797.599976
2019/11/07,1444.903809,1584,1263.699951,4225.850098,1167.199951,1435.050049,171.5,3223.800049,1826.949951
2019/11/08,1431.926758,1600.25,1255.599976,4159.450195,1156.75,1423,169.050003,3158,1794.849976
2019/11/11,1414.392944,1616.900024,1264.75,4169.049805,1155.699951,1417,172,3119.550049,1773.949951
2019/11/13,1458.475098,1605.800049,1257.550049,4144.549805,1159.050049,1393,170.600006,3269.75,1770.449951
2019/11/14,1449.014771,1597.599976,1273.900024,4210.549805,1169.099976,1380.449951,167.050003,3230.800049,1771.849976
2019/11/15,1457.038696,1622.75,1277.900024,4187.600098,1158.449951,1377.650024,168.550003,3195.550049,1760.699951
2019/11/18,1445.498169,1627.199951,1262.050049,4154.899902,1158.800049,1364.5,170.100006,3140.899902,1739
2019/11/19,1495.573486,1623.800049,1271.900024,4135.75,1163.199951,1365.75,167.75,3120.350098,1721.349976
2019/11/20,1533.117554,1599.449951,1273.349976,4138.549805,1162.849976,1380.800049,167.399994,3116.300049,1723.5
2019/11/21,1523.161987,1595.25,1283.349976,4123.649902,1148.25,1392.699951,164.149994,3072.649902,1720.349976
2019/11/22,1531.978394,1569.099976,1264.75,4078.300049,1135.599976,1378.650024,162.350006,3022.649902,1682.75
2019/11/25,1546.887085,1603.650024,1271.099976,4141.700195,1163.599976,1380.849976,166.100006,3040.600098,1710.699951
2019/11/26,1545.599243,1604.400024,1275.050049,4098.350098,1166.099976,1363,163.399994,3055.25,1710.300049
2019/11/27,1555.109131,1617.900024,1278.400024,4118.350098,1167.150024,1335.5,165.899994,3091.100098,1715.349976
2019/11/28,1565.460938,1615,1265.300049,4102.049805,1169.5,1349.900024,164.800003,3098.25,1714.599976
2019/11/29,1536.584717,1615.199951,1274.949951,4074.199951,1159.699951,1330.550049,161.5,3057.699951,1706.150024
2019/12/02,1571.602783,1633,1265.75,3950.449951,1153.800049,1333.349976,161.050003,3069.699951,1738.25
2019/12/03,1564.074097,1646.75,1255.400024,3964.550049,1158.150024,1313.199951,158.199997,3048.300049,1736.449951
2019/12/04,1538.120117,1651.25,1251.650024,3990.850098,1174.650024,1285.099976,169.399994,3049.25,1720.300049
2019/12/05,1536.287476,1649.300049,1245.599976,3990.850098,1184.25,1302.199951,166.100006,3082.899902,1715.849976
2019/12/06,1540.299561,1674.300049,1246.050049,3951.649902,1172,1290.800049,161.5,3069.600098,1716.650024
2019/12/09,1557.833252,1659.25,1242.949951,3944.850098,1178.050049,1276,160.5,3058.399902,1726.349976
2019/12/10,1547.283325,1662.400024,1249.5,3986.850098,1179.300049,1279,159.699997,3059.350098,1713.150024
2019/12/11,1547.729126,1686.550049,1248.75,4036.800049,1179.550049,1264.300049,161.800003,3041,1738.199951
2019/12/12,1553.474609,1715.599976,1263.599976,4057.149902,1188,1279.699951,173.350006,3073.550049,1750.650024
2019/12/13,1568.036621,1692.75,1263.849976,4071.949951,1186.150024,1305.300049,176.699997,3054.399902,1743.949951
2019/12/16,1551.889648,1703.949951,1257.349976,4039.449951,1165.650024,1303,174.949997,3050.899902,1731.449951
2019/12/17,1548.026245,1713.300049,1271.099976,4135.75,1157.349976,1317.949951,180.199997,3071.949951,1745.400024
2019/12/18,1561.052734,1724.349976,1292.349976,4119.350098,1159.099976,1319.349976,174.800003,3099.199951,1778.449951
2019/12/19,1594.832642,1729.5,1288.800049,4091.850098,1159.050049,1311.75,179.149994,3112.75,1803.099976
2019/12/20,1584.084473,1692.699951,1296.699951,4135.600098,1201.900024,1311.550049,175.949997,3122.25,1799.25
2019/12/23,1556.644531,1704.900024,1302.400024,4160,1209.099976,1311.25,176.050003,3091.800049,1807.550049
2019/12/24,1531.928833,1711.550049,1289.150024,4139.5,1204.099976,1301,175.5,3091.050049,1803.449951
2019/12/26,1501.17041,1694.25,1270.449951,4187.100098,1192.5,1279.300049,174.600006,3062.300049,1809.599976
2019/12/27,1527.86731,1685.599976,1275,4252.649902,1191.449951,1299.599976,176.149994,3042.100098,1812.25
2019/12/30,1529.699951,1690.400024,1282.150024,4243.299805,1193.75,1302.300049,183.699997,3047.350098,1802.300049
2019/12/31,1499.83313,1684.349976,1272.099976,4234.75,1187.949951,1298.199951,185.149994,3027.800049,1784.949951
2020/01/01,1495.424927,1674.050049,1278.599976,4231.299805,1154.75,1309.949951,184.449997,3039.649902,1793.199951
2020/01/02,1520.883545,1671.550049,1286.75,4246.049805,1155.599976,1345.300049,193.75,3053.399902,1790.650024
2020/01/03,1522.716187,1657.099976,1268.400024,4193.450195,1139.699951,1335.050049,191.100006,3038.800049,1751.400024
2020/01/06,1487.400879,1652.550049,1240.949951,3996.699951,1158.599976,1316.75,185.649994,3022.050049,1707.150024
2020/01/07,1510.284058,1670.849976,1260.599976,4007.649902,1159.949951,1320.5,184.699997,3036.600098,1724.400024
2020/01/08,1498.941528,1654.849976,1257.300049,4049.949951,1143.300049,1291.550049,182.550003,3023.600098,1728.800049
2020/01/09,1533.464233,1665.050049,1271.400024,4124.200195,1163.449951,1316.150024,192,3001.100098,1772.550049
2020/01/10,1533.117554,1684.699951,1282.699951,4144.850098,1154.050049,1324.599976,196.350006,2989.75,1792.550049
2020/01/13,1529.204712,1691.099976,1286,4164.5,1158.949951,1334.699951,196.25,3045.100098,1804.900024
2020/01/14,1515.03894,1676.800049,1289.5,4193,1167.099976,1326.099976,195.850006,3105.149902,1819.150024
2020/01/15,1509.541016,1675.599976,1284.25,4207.25,1184.849976,1323.599976,200.350006,3114.199951,1842.25
2020/01/16,1523.459106,1701.550049,1287.650024,4220.25,1192.900024,1319.300049,197.550003,3150.25,1835.150024
2020/01/17,1566.154419,1698.099976,1278.150024,4231.75,1188.75,1304.199951,197.300003,3124.449951,1830.050049
2020/01/20,1517.961304,1617.900024,1254.900024,4152.600098,1187.849976,1309.599976,195,3110.449951,1848.75
2020/01/21,1519.496704,1625.099976,1244.349976,4138.600098,1176.199951,1302.349976,191.399994,3111.25,1810.75
2020/01/22,1518.951904,1585.5,1240.849976,4142.200195,1177.650024,1294.199951,185.600006,3106.350098,1779.25
2020/01/23,1512.512939,1605.849976,1244.849976,4125.799805,1204.099976,1332.300049,188.399994,3112.949951,1776.099976
2020/01/24,1507.262695,1642.949951,1244.550049,4194.5,1227.849976,1359.199951,186.5,3192.5,1786.800049
2020/01/27,1492.403564,1618.349976,1213.199951,4164.350098,1213.800049,1348.599976,182.199997,3174.199951,1788.349976
2020/01/28,1457.930298,1626.050049,1223.199951,4213,1195,1346.650024,176.100006,3181.25,1779.099976
2020/01/29,1465.954224,1640.449951,1235.849976,4419,1186.199951,1365.699951,188.050003,3214.199951,1796.949951
2020/01/30,1430.193237,1628.25,1226.050049,4364.299805,1179.25,1370.199951,186.199997,3210.699951,1805
2020/01/31,1398.394653,1691.75,1226.300049,4365.899902,1187.75,1369.300049,176.600006,3200.699951,1795.650024
2020/02/03,1372.490112,1676.25,1192.800049,4359.350098,1186.400024,1286.650024,163.850006,3230.050049,1867.650024
2020/02/04,1413.006104,1698.300049,1229.800049,4519.25,1275.800049,1291.75,165.699997,3232.5,1891.300049
2020/02/05,1434.89856,1689.75,1244.650024,4528.200195,1279.849976,1310.050049,183.75,3255.949951,1873.5
2020/02/06,1444.111328,1674,1239.800049,4666.350098,1259.300049,1317.599976,178.850006,3252.199951,1856.800049
2020/02/07,1420.187988,1653.050049,1242.199951,4654.299805,1275,1299,173.600006,3251.399902,1858.699951
2020/02/10,1422.119751,1669.300049,1240.300049,4721.75,1257.199951,1285.300049,168.899994,3155.600098,1869.5
2020/02/11,1439.108643,1677.449951,1240.599976,4749.350098,1270.699951,1286.900024,169.75,3134.699951,1878.099976
2020/02/12,1456.493896,1714.900024,1249,4768.700195,1269,1297.300049,170.949997,3136.800049,1893.699951
2020/02/13,1460.307739,1689.800049,1241.400024,4795.350098,1298.099976,1292.25,169.5,3135.199951,1874.050049
2020/02/14,1473.63147,1680.949951,1219.349976,4781.75,1293.449951,1295.150024,169.100006,3096.649902,1877.050049
2020/02/17,1464.369263,1691.099976,1217.150024,4776.649902,1316.050049,1280.199951,169.100006,3084.100098,1881.400024
2020/02/18,1453.621094,1691,1213.25,4758,1311,1286.349976,161.600006,3066.449951,1863.650024
2020/02/19,1489.679321,1701.099976,1227.199951,4878.049805,1329.599976,1281.400024,158.050003,3082.25,1884.900024
2020/02/20,1471.996948,1685.949951,1217.099976,4880.450195,1322.849976,1280.599976,158.5,3059.399902,1842.25
2020/02/24,1431.381958,1678.25,1209.949951,4803.950195,1279.900024,1259.699951,150.649994,3036.199951,1818.949951
2020/02/25,1403.099976,1675.800049,1200.300049,4825.950195,1260.099976,1242.050049,149.899994,3033.550049,1826.099976
2020/02/26,1378.929077,1666.5,1199.25,4810,1255.099976,1211.150024,144.550003,3041.350098,1826.650024
2020/02/27,1373.233154,1682.75,1199.449951,4759.799805,1277.900024,1210.349976,145.25,3026.050049,1843.800049
2020/02/28,1316.17395,1620.349976,1177.650024,4465.850098,1254.5,1187.550049,128.949997,2970.199951,1797.949951
2020/03/02,1303.791382,1599,1179.599976,4360.75,1244.150024,1160.900024,125.400002,2949.100098,1786.800049
2020/03/03,1330.240601,1626.300049,1181.800049,4454.100098,1247,1181.300049,130.350006,3026.5,1800.550049
2020/03/04,1327.120239,1607.949951,1148.849976,4286.399902,1250.949951,1176.650024,126.199997,3063.050049,1847.949951
2020/03/05,1298.838257,1651.349976,1151.349976,4330.700195,1259.150024,1182.449951,125.75,3127.149902,1874.449951
2020/03/06,1259.065308,1631.050049,1134.900024,4225.850098,1242.599976,1158.900024,114.199997,3081.399902,1877.449951
2020/03/09,1103.68811,1578.150024,1107.300049,4026.800049,1203.449951,1101.949951,105.699997,2996.5,1867.150024
2020/03/11,1142.71814,1589.300049,1113.800049,4030.649902,1187.650024,1116.949951,98.900002,3048.300049,1882.849976
2020/03/12,1053.018433,1465.050049,1021.299988,3734.350098,1076.75,1016.549988,88,2810.649902,1843.349976
2020/03/13,1094.921265,1470.050049,1069.800049,3952.550049,1084.349976,1051.449951,89.75,2763.600098,1797.699951
2020/03/16,1006.162598,1383.699951,999.5,3672.25,1011.349976,968.700012,82.949997,2709,1683.400024
2020/03/17,998.534912,1322.699951,975.099976,3444.850098,1001,956.75,77.949997,2686,1731.599976
2020/03/18,959.405762,1171.949951,876.900024,3061.350098,930.75,904.549988,75.5,2501.949951,1618.199951
2020/03/19,909.082825,1210.849976,895.549988,2746.100098,903.5,843.099976,72.949997,2318.149902,1601.199951
2020/03/20,1008.391479,1262.349976,882.849976,2951.899902,904.900024,864.700012,77.300003,2467.800049,1742.949951
2020/03/23,875.748779,1098.25,771.549988,2266.149902,800.950012,724.049988,66.199997,2137.850098,1498.449951
2020/03/24,934.541504,1152.900024,767.700012,2474.199951,816.099976,707.900024,68.550003,2364.699951,1524.849976
2020/03/25,1072.087646,1290.150024,856.75,2585.600098,880.799988,765.75,70.25,2451.399902,1593.150024
2020/03/26,1056.188354,1372.949951,901.099976,2793.699951,928.299988,838,70.800003,2588.449951,1616.949951
2020/03/27,1055.593994,1399.099976,904.450012,2542.300049,937.049988,837.049988,70.699997,2529.25,1604.150024
2020/03/30,1020.774109,1293.699951,831.650024,2242.100098,943.650024,798.650024,68.150002,2473.75,1594.949951
2020/03/31,1103.29187,1296.050049,861.900024,2215.800049,933.700012,808.5,71.050003,2688.949951,1666.5
2020/04/01,1070.304565,1181.650024,829.650024,2219.350098,936.049988,774.349976,67.949997,2564.850098,1603.199951
2020/04/03,1067.332764,1140.849976,813.849976,2207.5,862.799988,774.650024,65.300003,2563.25,1520.900024
2020/04/07,1194.77478,1198.050049,896.099976,2253.350098,947.450012,801.650024,67.25,2834.5,1623.800049
2020/04/08,1180.955688,1187.650024,888.900024,2332.899902,913.450012,807.099976,67.599998,2775.550049,1608.949951
2020/04/09,1208.494629,1272.900024,925.049988,2551.850098,1013.849976,812.799988,74.599998,2801.699951,1651.349976
2020/04/13,1177.983887,1250.900024,895.349976,2287.300049,966.849976,865.450012,74.25,2706.149902,1680.849976
2020/04/15,1139.052856,1173.75,863.299988,2182.449951,952.049988,880.150024,72.900002,2837.350098,1718.199951
2020/04/16,1157.082031,1130.849976,879.75,2220,985.25,911.650024,74.650002,2836.800049,1743.099976
2020/04/17,1212.506592,1186.25,910.299988,2308.149902,975.5,932.900024,76.849998,2832.149902,1756.25
2020/04/20,1232.120728,1177.75,944.849976,2308.25,975.5,915.599976,80.449997,2833,1730.449951
2020/04/21,1225.731323,1130.150024,921.650024,2099.75,936.700012,870.349976,74.650002,2863.25,1726
2020/04/22,1350.795776,1152.150024,928.599976,2148.25,951.400024,852.599976,75.900002,2952.649902,1813
2020/04/23,1358.027222,1249.650024,954.950012,2172.449951,912.599976,840.599976,75.650002,2947.399902,1821.650024
2020/04/24,1403.694336,1239.550049,938.049988,1976.25,906.049988,851.200012,74.199997,3062.149902,1827.550049
2020/04/27,1416.324707,1303.599976,929.700012,2044.050049,927.75,855.25,75.25,3242.050049,1851.349976
2020/04/28,1414.739624,1326.650024,931.400024,2228.100098,932.849976,857.150024,76.949997,3193.949951,1824.400024
2020/04/29,1413.550903,1327.849976,977.099976,2296.449951,925.400024,875.349976,78.150002,3156.800049,1767.5
2020/04/30,1452.234253,1357.199951,1001.799988,2318.100098,970.049988,897.549988,93.25,3165.75,1758.699951
